School ID ,VisitorCheckInAndBadges,BuildingAccessControlled,GroundsAccessControlled,MetalDetectors,RandomMetalDetectors,ClosedCampusLunch,RandomDogSniff,ContrabandSweeps,AthleteDrugTesting,ExtracurricularDrugTesting,Uniforms,DressCode,Lockers,SilentAlarms,ClearBags,ElecNotifSystem,StudentPhotoID,ThreatReportingSystem,StaffPhotoID,SecurityCamera,ClassTelephones,TwoWayRadios,LimitedSocialNetwork,ProhibitedPhones,PreventionTraining,PeerMediation,BehavioralModification,StudentCourt,StudentCounseling,RestorativeCircles,IndivMentoringStudents,IndivMentoringAdults,EnrichmentActivities,SocialEmotionalTraining,CommunitySense,ThreatAssessmentTeam,LGBTQGroup,DisabilityGroup,CulturalDiversityGroup,ParentTraining,SchoolParentPrograms,LawEnforcementSchool,LawEnforcementActivities,LawEnforcementProblemParticipation,LawEnforcementPreventionParticipation,LawEnforcementStudentMentoring,LawEnforcementTeaching,LawEnforcementReporting,LawEnforcementDisciplinePolicies,LawEnforcementArrestPolicies,LawEnforcementReportingPolicies,MentalHealthTreatment1,MentalHealthTreatment2,TeacherTrainingClassroomMgmt,TeacherTrainingBullying,TeacherTrainingViolence,TeacherTrainingDA,TeacherTrainingSafety,TeacherTrainingIntervention,TeacherTrainingWarningSigns,TeacherTrainingDAAbuse,TeacherTrainingBehavioralIntervention,TeacherTrainingCrisisPrevention,SchoolShootings,Arrests,HateCrimes,RacialTensions,StudentBullying,StudentSexualHarassment,VerbalAbuse,SexualOrientationHarassment,WidespreadDisorder,GenderIdentityHarassment,ActsofDisrespect,GangActivities,PctLimitedEnglish,PctSpecialEd,PctBelow15Percentile,PctLikelyCollege,PctAcademicAchievement,ClassroomChangeAvg,StudentAreaCrime,SchoolAreaCrime,PctAverageDailyAttendance,TotalDisciplinaryActions,TotalIncidentsReported,TotalIncidentsReportedPolice,TotalSeriousViolentIncidents,TotalSeriousViolentIncidentsPolice,TotalSpecializedTransfers,TotalViolentIncidents,TotalViolentIncidentsPolice,TotalFirearmActions,TotalDrugActions,TotalWeaponActions,TotalDisruptions,TotalFightActions,TotalAlcActions,FTSecurityCount,PTSecurityCount,Urbanicity,GradeLevel,SchoolSize,PctWhiteStudents
1148,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,5,4,5,4,5,5,5,4,5,93,8,45,25,20,4,1,1,97,3,5,1,0,0,0,4,1,0,0,0,1,3,0,1,1,2,1,3,4
1150,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,1,0,1,0,0,0,1,2,4,3,4,5,5,5,4,4,5,2,10,0,90,85,6,3,3,97,2,4,1,0,0,0,4,1,0,0,0,0,2,0,0,0,2,1,3,3
1151,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,4,4,5,4,5,4,5,3,5,63,6,10,40,40,8,1,1,97,7,9,0,0,0,2,7,0,0,0,0,0,7,0,0,1,2,1,3,4
1152,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,5,4,5,4,5,4,5,49,10,25,50,50,6,2,2,97,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,4
1155,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,5,4,5,5,5,5,5,4,5,39,8,10,80,99,6,3,3,97,4,3,1,0,0,0,3,1,0,0,0,0,4,0,0,1,2,1,3,4
1156,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,5,5,5,4,5,5,5,5,5,15,7,10,90,90,4,4,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4
1157,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,2,4,5,5,5,5,5,5,9,8,10,90,95,5,3,3,92,4,10,0,0,0,0,2,0,0,0,0,0,4,0,0,1,2,1,3,2
1159,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,1,1,1,1,0,1,2,4,2,4,4,4,5,5,4,5,19,15,10,50,70,0,2,2,94,3,12,4,0,0,0,8,2,0,0,0,2,3,0,0,0,2,1,3,3
1161,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,4,4,5,5,5,5,5,5,3,28,45,60,75,4,3,3,95,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,3,2
1165,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,0,0,0,1,1,0,1,2,5,4,5,4,5,5,5,4,5,4,13,9,82,82,4,3,3,97,2,3,1,0,0,0,3,1,0,0,0,0,2,0,0,0,2,1,3,3
1166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,1,0,1,1,0,1,2,5,4,5,5,5,5,5,5,5,64,31,6,60,50,2,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,4
1167,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,1,1,0,1,2,4,3,4,3,4,4,5,3,5,5,8,7,80,85,4,4,3,94,4,5,2,0,0,1,3,0,0,0,1,1,3,0,0,0,2,1,3,3
1168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,4,4,4,4,5,4,5,4,5,1,10,25,40,50,0,1,2,94,43,48,0,0,0,0,47,0,0,0,0,0,43,0,0,0,2,1,3,4
1170,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,4,3,5,5,4,5,5,4,5,29,10,40,35,40,2,1,1,90,6,23,2,0,0,0,16,1,0,0,0,0,6,0,0,0,2,1,3,4
1172,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,5,4,5,5,5,5,5,4,5,6,8,15,80,80,6,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3
1173,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,4,4,5,4,5,5,5,4,5,5,12,8,75,80,9,3,3,90,3,9,3,0,0,0,6,3,0,0,0,0,3,0,0,1,2,1,3,2
1175,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,0,0,1,1,0,1,1,1,0,0,1,1,0,1,2,4,4,4,5,5,5,5,5,5,2,16,25,65,75,6,3,3,96,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,2,3
1176,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,0,0,1,1,0,3,2,4,2,5,3,5,4,4,4,3,1,20,90,20,80,7,1,1,92,120,146,23,4,4,15,129,14,0,0,5,1,115,0,0,0,1,2,2,4
1178,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,4,2,4,3,5,5,5,1,5,4,11,20,75,75,8,3,3,95,2,5,5,1,1,0,2,2,0,1,1,0,0,0,1,0,1,2,2,4
1181,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,NA,NA,NA,0,1,1,1,1,0,1,0,1,0,1,1,0,1,2,5,4,5,5,5,5,5,5,5,41,11,15,100,100,8,4,2,98,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,4
1183,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,0,0,0,1,1,0,1,2,5,3,3,5,4,5,5,4,5,47,15,50,15,50,0,1,1,98,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,2,4
1185,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,4,4,5,5,5,5,5,5,5,5,10,1,90,95,4,3,3,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3
1187,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,2,2,4,3,4,3,4,3,5,13,18,60,50,75,6,1,1,95,15,31,4,0,0,0,25,3,0,0,0,0,11,4,1,0,1,2,2,4
1189,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,NA,NA,NA,0,0,1,1,1,0,1,0,1,0,1,1,0,3,2,5,3,4,1,5,2,5,1,4,1,22,89,10,10,6,1,2,98,60,68,24,1,1,0,61,17,0,3,1,0,56,0,8,0,1,2,2,4
1190,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,2,2,4,4,4,4,5,4,5,4,4,29,15,40,50,52,4,1,1,94,16,41,36,0,0,0,35,30,0,1,0,5,15,0,6,1,1,2,2,4
1195,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,3,2,3,3,3,5,4,2,4,1,25,25,50,75,10,2,3,92,6,16,1,0,0,0,15,0,0,1,0,0,5,0,1,1,1,2,2,4
1196,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,0,0,0,0,1,0,2,2,4,2,4,2,4,2,4,2,4,60,15,60,50,75,6,1,2,90,58,63,9,5,1,3,35,7,0,20,25,0,8,5,0,0,1,2,2,4
1200,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,4,4,5,4,5,5,5,4,5,2,20,25,80,80,7,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
1203,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,5,3,5,4,5,5,5,3,5,2,11,2,80,80,3,2,3,96,3,8,5,0,0,0,7,5,0,0,0,0,3,0,0,1,1,2,2,4
1208,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,2,2,5,2,4,4,5,5,5,5,4,22,20,15,35,60,6,1,1,93,12,16,5,1,1,2,11,2,0,0,2,0,10,0,4,0,1,2,2,4
1210,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,0,1,1,0,2,2,4,4,4,2,4,4,4,2,4,2,24,85,10,10,7,1,1,93,13,35,15,12,2,0,22,12,1,0,2,1,10,0,3,0,1,2,2,4
1218,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2,3,2,3,4,3,5,4,3,5,1,16,10,90,90,6,3,3,93,1,12,2,0,0,0,8,2,0,0,0,0,1,0,0,0,1,2,2,3
1220,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,NA,NA,NA,0,0,1,1,1,1,1,0,1,0,1,1,0,3,2,4,4,5,4,5,5,5,4,5,10,21,11,90,85,5,4,3,94,12,13,8,0,0,1,10,5,0,1,1,0,8,2,1,0,1,2,2,4
1221,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,5,4,4,3,5,3,5,2,4,1,25,50,30,30,7,2,2,95,26,20,0,0,0,6,20,0,0,0,0,0,26,0,1,0,1,2,2,4
1223,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4,2,4,4,3,3,4,3,4,4,4,5,27,75,100,100,6,2,2,94,58,122,119,0,0,6,89,89,0,2,0,1,56,0,2,0,1,2,2,4
1225,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,3,3,4,4,3,4,3,5,61,9,10,100,75,5,2,2,97,2,20,4,1,1,0,4,1,0,0,0,0,2,0,0,2,1,2,2,4
1226,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,1,1,1,0,1,2,5,4,5,5,5,5,4,5,5,24,1,0,95,100,5,4,1,98,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,4
1229,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,0,1,1,1,0,1,2,5,4,4,4,5,5,5,4,5,1,8,5,80,80,5,4,2,94,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
1231,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,5,5,5,5,5,1,9,3,49,65,8,3,3,96,7,25,2,1,0,1,17,0,0,1,0,0,5,1,1,0,1,2,2,3
1232,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,1,0,3,2,3,4,4,2,4,4,4,1,5,3,23,12,35,35,7,2,2,95,8,28,5,0,0,0,23,3,0,0,1,0,7,0,0,1,1,2,2,2
1234,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,5,4,4,4,5,5,5,4,5,1,25,38,15,60,4,4,3,95,3,9,1,0,0,0,4,0,0,0,1,0,1,1,0,0,1,3,2,4
1235,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,5,4,5,4,4,5,5,4,4,16,7,85,22,50,6,1,1,70,34,30,4,1,0,0,5,0,0,29,0,6,4,1,3,0,1,3,2,4
1236,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2,4,4,5,4,5,4,5,4,5,40,15,30,100,100,5,3,3,94,10,45,1,0,0,1,8,0,0,2,0,0,4,4,1,0,1,3,2,4
1241,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,4,3,4,4,4,4,4,5,5,75,15,10,60,100,4,3,3,80,29,8,7,0,0,0,3,2,0,25,0,2,4,0,1,1,1,3,2,4
1242,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,1,0,1,1,0,1,2,4,4,4,3,4,5,4,2,5,5,11,15,75,64,8,3,3,91,5,5,0,0,0,0,3,0,0,3,0,0,2,0,2,0,1,3,2,4
1243,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,3,5,4,5,5,4,3,5,20,20,30,85,75,8,4,3,90,3,8,2,0,0,0,2,0,0,0,2,1,1,0,4,4,1,3,2,4
1245,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,1,4,2,3,3,4,4,4,4,3,3,15,10,95,95,4,2,2,93,30,70,9,9,5,1,49,5,0,5,0,0,25,0,9,3,1,3,2,4
1246,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2,2,5,4,4,1,5,1,5,4,1,5,42,68,40,50,4,1,2,80,10,25,3,0,0,0,10,0,2,5,0,1,0,3,11,0,1,3,2,4
1247,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,NA,1,0,0,1,1,1,0,1,0,0,0,1,1,0,2,2,5,2,1,2,1,2,3,3,4,0,28,10,100,95,9,1,1,95,15,47,1,0,0,0,30,0,0,0,0,0,15,0,0,12,1,3,2,4
1248,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,4,3,4,4,5,4,5,3,4,18,26,70,25,25,4,1,1,77,58,27,2,2,0,0,17,1,2,3,3,0,50,0,0,1,1,3,2,4
1249,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,5,5,5,5,4,5,10,10,3,95,100,7,1,3,91,5,36,10,1,1,0,11,10,0,0,0,0,5,0,0,0,1,3,2,4
1251,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,5,3,4,4,4,5,5,4,5,0,9,60,80,80,8,1,1,96,8,25,0,0,0,0,20,0,0,0,0,1,8,0,2,0,1,3,2,4
1253,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,4,4,5,5,5,5,8,18,0,80,100,9,1,1,96,9,16,1,0,0,0,5,1,0,2,4,0,3,0,1,0,1,3,2,4
1254,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,5,4,5,4,5,4,5,5,5,7,14,0,80,90,7,1,3,85,8,5,0,0,0,0,5,0,0,0,0,0,8,0,9,0,1,3,2,4
1261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,5,4,4,5,5,5,5,5,5,0,4,0,100,100,5,4,2,95,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,3,2,4
1262,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,NA,NA,NA,0,1,1,1,1,0,1,0,0,0,1,1,0,1,2,4,4,5,5,5,5,5,5,5,1,10,5,95,99,14,2,3,96,0,3,2,0,0,0,0,0,0,0,0,2,0,0,12,2,1,3,2,4
1264,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,NA,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,2,5,5,5,5,5,5,5,4,5,5,27,2,60,95,8,4,2,88,3,14,9,5,3,0,10,6,0,0,0,0,2,1,5,0,1,3,2,4
1273,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,5,4,4,4,4,4,4,4,5,5,11,0,100,81,8,4,3,93,8,14,1,2,0,0,11,0,0,1,0,0,7,0,1,1,1,3,2,4
1275,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,4,4,4,5,4,5,4,5,5,5,20,8,95,98,4,2,2,99,12,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,3,2,3
