VisitorCheckInAndBadges,SchoolShootings,Arrests,HateCrimes,RacialTensions,StudentBullying,StudentSexualHarassment,VerbalAbuse,SexualOrientationHarassment,WidespreadDisorder,GenderIdentityHarassment,ActsofDisrespect,GangActivities,PctLimitedEnglish,PctSpecialEd,PctBelow15Percentile,PctLikelyCollege,PctAcademicAchievement,ClassroomChangeAvg,StudentAreaCrime,SchoolAreaCrime,PctAverageDailyAttendance,TotalDisciplinaryActions,TotalIncidentsReported,TotalIncidents,TotalIncidentsReportedPolice,TotalSeriousViolentIncidents,TotalSeriousViolentIncidentsPolice,TotalSpecializedTransfers,TotalViolentIncidents,TotalViolentIncidentsPolice,TotalFirearmActions,TotalDrugActions,TotalWeaponActions,TotalDisruptions,TotalFightActions,TotalAlcActions,FTSecurityCount,PTSecurityCount,Urbanicity,GradeLevel,SchoolSize,PctWhiteStudents,SchoolSecurity,SchoolProceduresRules,SchoolPreventionProgram,SchoolMentalHealthServices,SchoolTrainingProgram
1,0,1,2,5,4,5,4,5,5,5,4,5,93,8,45,25,20,4,1,1,97,3,5,8,1,0,0,0,4,1,0,0,0,1,3,0,1,1,2,1,3,4,8,5,13,0,10
1,0,1,2,4,3,4,5,5,5,4,4,5,2,10,0,90,85,6,3,3,97,2,4,6,1,0,0,0,4,1,0,0,0,0,2,0,0,0,2,1,3,3,7,5,9,1,5
1,0,1,2,4,4,5,4,5,4,5,3,5,63,6,10,40,40,8,1,1,97,7,9,16,0,0,0,2,7,0,0,0,0,0,7,0,0,1,2,1,3,4,7,5,7,0,7
1,0,1,2,4,4,5,4,5,4,5,4,5,49,10,25,50,50,6,2,2,97,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,4,9,5,11,0,10
1,0,1,2,5,4,5,5,5,5,5,4,5,39,8,10,80,99,6,3,3,97,4,3,7,1,0,0,0,3,1,0,0,0,0,4,0,0,1,2,1,3,4,10,6,9,1,10
1,0,1,2,5,5,5,4,5,5,5,5,5,15,7,10,90,90,4,4,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4,9,5,8,2,2
1,0,1,2,4,2,4,5,5,5,5,5,5,9,8,10,90,95,5,3,3,92,4,10,14,0,0,0,0,2,0,0,0,0,0,4,0,0,1,2,1,3,2,7,5,13,0,10
1,0,1,2,4,2,4,4,4,5,5,4,5,19,15,10,50,70,0,2,2,94,3,12,15,4,0,0,0,8,2,0,0,0,2,3,0,0,0,2,1,3,3,7,4,7,0,9
1,0,1,2,4,4,4,5,5,5,5,5,5,3,28,45,60,75,4,3,3,95,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,3,2,4,4,8,0,1
1,0,1,2,5,4,5,4,5,5,5,4,5,4,13,9,82,82,4,3,3,97,2,3,5,1,0,0,0,3,1,0,0,0,0,2,0,0,0,2,1,3,3,8,3,10,0,7
1,0,1,2,5,4,5,5,5,5,5,5,5,64,31,6,60,50,2,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,4,7,4,8,0,8
1,0,1,2,4,3,4,3,4,4,5,3,5,5,8,7,80,85,4,4,3,94,4,5,9,2,0,0,1,3,0,0,0,1,1,3,0,0,0,2,1,3,3,6,2,6,2,5
1,0,1,2,4,4,4,4,5,4,5,4,5,1,10,25,40,50,0,1,2,94,43,48,91,0,0,0,0,47,0,0,0,0,0,43,0,0,0,2,1,3,4,6,4,11,1,4
1,0,1,2,4,3,5,5,4,5,5,4,5,29,10,40,35,40,2,1,1,90,6,23,29,2,0,0,0,16,1,0,0,0,0,6,0,0,0,2,1,3,4,9,4,11,0,7
1,0,1,2,5,4,5,5,5,5,5,4,5,6,8,15,80,80,6,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,9,3,10,0,10
1,0,1,2,4,4,5,4,5,5,5,4,5,5,12,8,75,80,9,3,3,90,3,9,12,3,0,0,0,6,3,0,0,0,0,3,0,0,1,2,1,3,2,8,4,9,0,4
1,0,1,2,4,4,4,5,5,5,5,5,5,2,16,25,65,75,6,3,3,96,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,2,3,7,5,8,0,7
1,0,3,2,4,2,5,3,5,4,4,4,3,1,20,90,20,80,7,1,1,92,120,146,266,23,4,4,15,129,14,0,0,5,1,115,0,0,0,1,2,2,4,10,8,7,2,7
1,0,1,2,4,2,4,3,5,5,5,1,5,4,11,20,75,75,8,3,3,95,2,5,7,5,1,1,0,2,2,0,1,1,0,0,0,1,0,1,2,2,4,6,5,9,0,4
1,0,1,2,5,4,5,5,5,5,5,5,5,41,11,15,100,100,8,4,2,98,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,4,6,5,10,1,7
1,0,1,2,5,3,3,5,4,5,5,4,5,47,15,50,15,50,0,1,1,98,0,8,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,2,4,7,4,9,0,7
1,0,1,2,4,4,5,5,5,5,5,5,5,5,10,1,90,95,4,3,3,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,8,4,12,0,7
1,0,1,2,2,2,4,3,4,3,4,3,5,13,18,60,50,75,6,1,1,95,15,31,46,4,0,0,0,25,3,0,0,0,0,11,4,1,0,1,2,2,4,9,4,8,0,3
1,0,3,2,5,3,4,1,5,2,5,1,4,1,22,89,10,10,6,1,2,98,60,68,128,24,1,1,0,61,17,0,3,1,0,56,0,8,0,1,2,2,4,7,7,12,0,7
1,0,2,2,4,4,4,4,5,4,5,4,4,29,15,40,50,52,4,1,1,94,16,41,57,36,0,0,0,35,30,0,1,0,5,15,0,6,1,1,2,2,4,11,6,11,1,9
1,0,2,2,3,2,3,3,3,5,4,2,4,1,25,25,50,75,10,2,3,92,6,16,22,1,0,0,0,15,0,0,1,0,0,5,0,1,1,1,2,2,4,8,7,8,0,10
1,0,2,2,4,2,4,2,4,2,4,2,4,60,15,60,50,75,6,1,2,90,58,63,121,9,5,1,3,35,7,0,20,25,0,8,5,0,0,1,2,2,4,10,7,7,0,6
1,0,1,2,4,4,5,4,5,5,5,4,5,2,20,25,80,80,7,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,4,9,0,4
1,0,1,2,5,3,5,4,5,5,5,3,5,2,11,2,80,80,3,2,3,96,3,8,11,5,0,0,0,7,5,0,0,0,0,3,0,0,1,1,2,2,4,7,5,14,1,10
1,0,2,2,5,2,4,4,5,5,5,5,4,22,20,15,35,60,6,1,1,93,12,16,28,5,1,1,2,11,2,0,0,2,0,10,0,4,0,1,2,2,4,7,6,11,1,7
1,0,2,2,4,4,4,2,4,4,4,2,4,2,24,85,10,10,7,1,1,93,13,35,48,15,12,2,0,22,12,1,0,2,1,10,0,3,0,1,2,2,4,8,7,11,0,9
1,0,1,2,3,2,3,4,3,5,4,3,5,1,16,10,90,90,6,3,3,93,1,12,13,2,0,0,0,8,2,0,0,0,0,1,0,0,0,1,2,2,3,7,3,13,2,9
1,0,3,2,4,4,5,4,5,5,5,4,5,10,21,11,90,85,5,4,3,94,12,13,25,8,0,0,1,10,5,0,1,1,0,8,2,1,0,1,2,2,4,8,7,12,0,8
1,0,1,2,5,4,4,3,5,3,5,2,4,1,25,50,30,30,7,2,2,95,26,20,46,0,0,0,6,20,0,0,0,0,0,26,0,1,0,1,2,2,4,9,6,10,0,6
0,0,4,2,4,4,3,3,4,3,4,4,4,5,27,75,100,100,6,2,2,94,58,122,180,119,0,0,6,89,89,0,2,0,1,56,0,2,0,1,2,2,4,6,5,10,2,2
1,0,1,2,4,3,3,4,4,3,4,3,5,61,9,10,100,75,5,2,2,97,2,20,22,4,1,1,0,4,1,0,0,0,0,2,0,0,2,1,2,2,4,11,6,11,1,10
1,0,1,2,5,4,5,5,5,5,4,5,5,24,1,0,95,100,5,4,1,98,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,4,11,5,10,0,6
0,0,1,2,5,4,4,4,5,5,5,4,5,1,8,5,80,80,5,4,2,94,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,5,8,0,7
1,0,1,2,4,4,4,4,5,5,5,5,5,1,9,3,49,65,8,3,3,96,7,25,32,2,1,0,1,17,0,0,1,0,0,5,1,1,0,1,2,2,3,9,6,12,1,10
1,0,3,2,3,4,4,2,4,4,4,1,5,3,23,12,35,35,7,2,2,95,8,28,36,5,0,0,0,23,3,0,0,1,0,7,0,0,1,1,2,2,2,7,4,8,0,5
1,0,2,2,5,4,4,4,5,5,5,4,5,1,25,38,15,60,4,4,3,95,3,9,12,1,0,0,0,4,0,0,0,1,0,1,1,0,0,1,3,2,4,5,4,8,0,10
0,0,1,2,5,4,5,4,4,5,5,4,4,16,7,85,22,50,6,1,1,70,34,30,64,4,1,0,0,5,0,0,29,0,6,4,1,3,0,1,3,2,4,5,3,6,0,7
1,0,1,2,4,4,5,4,5,4,5,4,5,40,15,30,100,100,5,3,3,94,10,45,55,1,0,0,1,8,0,0,2,0,0,4,4,1,0,1,3,2,4,7,4,11,0,5
1,0,2,1,4,3,4,4,4,4,4,5,5,75,15,10,60,100,4,3,3,80,29,8,37,7,0,0,0,3,2,0,25,0,2,4,0,1,1,1,3,2,4,9,5,13,2,10
1,0,1,2,4,4,4,3,4,5,4,2,5,5,11,15,75,64,8,3,3,91,5,5,10,0,0,0,0,3,0,0,3,0,0,2,0,2,0,1,3,2,4,8,5,10,0,8
1,0,1,2,4,3,5,4,5,5,4,3,5,20,20,30,85,75,8,4,3,90,3,8,11,2,0,0,0,2,0,0,0,2,1,1,0,4,4,1,3,2,4,8,6,14,2,10
1,0,2,1,4,2,3,3,4,4,4,4,3,3,15,10,95,95,4,2,2,93,30,70,100,9,9,5,1,49,5,0,5,0,0,25,0,9,3,1,3,2,4,12,7,13,2,4
1,0,2,2,5,4,4,1,5,1,5,4,1,5,42,68,40,50,4,1,2,80,10,25,35,3,0,0,0,10,0,2,5,0,1,0,3,11,0,1,3,2,4,12,6,12,1,9
1,0,2,2,5,2,1,2,1,2,3,3,4,0,28,10,100,95,9,1,1,95,15,47,62,1,0,0,0,30,0,0,0,0,0,15,0,0,12,1,3,2,4,10,8,13,0,6
1,0,2,2,4,3,4,4,5,4,5,3,4,18,26,70,25,25,4,1,1,77,58,27,85,2,2,0,0,17,1,2,3,3,0,50,0,0,1,1,3,2,4,6,6,14,2,10
1,0,1,2,4,4,4,5,5,5,5,4,5,10,10,3,95,100,7,1,3,91,5,36,41,10,1,1,0,11,10,0,0,0,0,5,0,0,0,1,3,2,4,5,4,16,0,10
1,0,1,2,5,3,4,4,4,5,5,4,5,0,9,60,80,80,8,1,1,96,8,25,33,0,0,0,0,20,0,0,0,0,1,8,0,2,0,1,3,2,4,9,5,8,0,10
1,1,1,2,4,3,4,4,4,5,5,5,5,8,18,0,80,100,9,1,1,96,9,16,25,1,0,0,0,5,1,0,2,4,0,3,0,1,0,1,3,2,4,8,7,11,0,10
1,0,1,2,5,4,5,4,5,4,5,5,5,7,14,0,80,90,7,1,3,85,8,5,13,0,0,0,0,5,0,0,0,0,0,8,0,9,0,1,3,2,4,5,6,10,0,6
1,0,1,2,5,4,4,5,5,5,5,5,5,0,4,0,100,100,5,4,2,95,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,3,2,4,6,4,12,2,9
1,0,1,2,4,4,5,5,5,5,5,5,5,1,10,5,95,99,14,2,3,96,0,3,3,2,0,0,0,0,0,0,0,0,2,0,0,12,2,1,3,2,4,8,7,11,1,6
1,0,1,2,5,5,5,5,5,5,5,4,5,5,27,2,60,95,8,4,2,88,3,14,17,9,5,3,0,10,6,0,0,0,0,2,1,5,0,1,3,2,4,5,3,13,2,6
1,0,2,2,5,4,4,4,4,4,4,4,5,5,11,0,100,81,8,4,3,93,8,14,22,1,2,0,0,11,0,0,1,0,0,7,0,1,1,1,3,2,4,9,4,13,2,9
1,0,1,2,4,4,4,5,4,5,4,5,5,5,20,8,95,98,4,2,2,99,12,12,24,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,3,2,3,9,6,11,0,5
1,0,1,2,5,4,4,5,5,5,5,5,5,9,1,0,100,100,4,4,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,5,4,12,0,5
1,0,1,2,5,4,5,4,5,5,5,4,5,8,0,15,100,100,6,2,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,4,9,6,9,0,6
1,0,1,2,5,4,4,2,5,4,5,5,5,1,6,0,80,80,8,4,2,96,5,2,7,0,0,0,0,2,0,0,0,0,0,5,0,0,0,3,2,1,4,5,7,7,1,10
1,0,2,2,4,4,4,4,4,4,5,4,5,1,5,1,20,60,8,3,3,98,4,5,9,4,1,0,0,3,2,0,1,0,2,2,1,1,0,3,2,1,2,10,8,10,1,10
1,0,1,2,5,3,4,5,5,4,4,4,5,2,10,10,60,70,6,3,3,96,12,26,38,0,0,0,0,16,0,0,0,0,1,12,0,0,0,3,2,1,3,6,5,10,2,7
1,0,1,2,4,4,4,5,5,5,5,5,5,2,7,25,25,50,6,2,3,7,3,6,9,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,2,1,3,9,5,9,0,9
1,0,1,2,4,3,3,2,4,4,5,2,5,1,12,12,50,50,8,3,3,95,4,12,16,9,0,0,0,2,0,0,0,1,0,1,2,0,0,3,2,1,2,9,3,5,1,6
1,0,1,2,5,4,5,4,5,5,5,3,5,1,13,20,30,40,4,3,3,85,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,2,6,5,5,0,5
1,0,1,2,4,3,3,4,4,5,4,4,5,2,16,65,53,90,5,3,3,9,5,8,13,3,0,0,0,2,1,0,1,0,0,4,0,0,0,3,2,1,2,4,2,2,1,0
1,0,1,2,4,4,4,4,4,5,5,4,5,2,15,11,48,48,4,3,3,98,6,12,18,2,0,0,0,10,2,0,1,0,0,5,0,0,0,3,2,1,3,8,5,9,0,7
1,0,1,2,5,4,5,5,5,5,5,4,5,1,20,20,70,75,6,3,3,95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,5,5,8,0,7
1,0,1,2,5,4,5,5,5,5,5,5,5,1,8,7,90,90,3,3,3,97,2,2,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,2,1,1,9,4,14,1,7
1,0,1,2,4,3,5,4,3,5,5,3,5,20,20,30,40,50,8,2,2,90,6,8,14,5,0,0,0,5,5,0,0,1,0,5,0,0,0,3,2,1,4,8,5,6,1,4
1,0,1,2,4,4,3,5,3,5,3,4,5,1,19,19,40,50,6,3,3,95,0,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0,1,3,2,1,2,11,5,7,2,1
0,0,2,2,4,2,4,4,3,5,4,5,4,0,26,65,10,20,7,2,2,95,12,26,38,1,4,1,0,22,1,0,0,0,0,12,0,1,8,3,2,1,4,7,6,5,1,4
1,0,1,2,4,4,4,4,4,5,5,4,5,0,22,13,20,80,7,2,2,90,7,18,25,9,0,0,0,16,8,0,0,0,1,6,1,0,7,3,2,1,2,8,8,13,1,8
1,0,4,2,3,2,4,4,4,4,5,4,5,0,19,10,50,90,8,2,2,9,25,18,43,0,0,0,0,4,0,0,9,0,0,16,0,1,0,3,2,1,1,7,6,10,2,5
1,0,1,2,4,4,5,4,5,4,5,4,5,21,11,20,30,50,6,3,3,97,6,4,10,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,2,1,4,9,5,7,0,8
1,0,1,2,5,5,5,5,5,5,5,5,5,14,14,50,50,100,7,3,3,97,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,1,3,5,6,10,0,10
1,0,1,2,4,4,4,4,5,4,5,4,5,1,8,15,50,80,9,3,3,97,4,4,8,0,0,0,0,4,0,0,0,0,1,4,0,0,0,3,2,1,4,8,7,11,0,10
1,0,1,2,5,4,5,5,5,5,5,4,5,2,36,5,40,40,7,3,3,96,3,6,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,2,7,6,0,0,2
1,0,2,2,4,4,4,4,4,4,4,4,4,2,14,20,50,50,7,4,3,95,4,50,54,27,0,0,0,24,24,0,2,1,3,1,0,0,0,3,3,2,3,5,2,7,0,3
1,0,2,1,4,4,5,4,5,5,5,4,5,0,17,34,60,70,7,3,3,93,8,14,22,6,1,1,1,5,2,0,2,0,0,5,1,0,0,3,3,2,1,8,6,8,0,3
1,0,1,2,5,4,5,4,4,5,5,3,5,3,13,2,75,75,8,3,3,95,4,13,17,10,0,0,0,4,1,0,1,0,0,3,0,0,0,3,3,2,2,7,4,9,0,3
1,0,2,2,4,1,3,3,3,3,4,2,5,5,21,12,54,66,9,2,2,95,19,60,79,34,3,3,1,46,25,0,2,0,2,17,0,35,0,3,3,2,1,6,2,7,0,1
1,0,1,2,5,4,4,5,4,5,4,4,5,0,25,25,85,90,9,3,3,82,4,5,9,3,0,0,0,3,1,0,2,0,0,2,0,0,0,3,3,2,2,7,5,8,0,6
1,0,1,2,4,3,4,4,4,5,5,3,5,0,10,15,60,80,8,3,3,95,1,6,7,0,1,0,0,3,0,0,0,1,0,0,0,0,0,3,3,2,2,8,5,6,0,9
0,0,2,2,4,4,4,4,4,5,5,4,5,1,12,2,70,65,3,3,3,94,6,14,20,0,0,0,1,7,0,0,1,0,0,5,0,0,0,3,3,2,3,6,6,8,1,4
1,0,1,2,5,4,5,5,5,5,5,4,5,1,13,10,70,80,7,3,3,95,7,14,21,8,0,0,0,4,3,0,3,0,0,3,1,0,1,3,3,2,2,6,5,11,0,10
1,0,1,2,4,4,4,4,5,5,5,5,5,90,20,5,35,75,16,3,3,92,8,9,17,8,0,0,0,1,0,0,6,0,0,2,0,0,0,3,3,2,4,9,6,11,0,8
1,0,3,2,5,4,5,4,5,5,5,4,4,25,14,30,60,70,7,3,3,95,14,19,33,15,0,0,0,4,0,0,10,0,0,2,2,1,1,3,3,2,4,9,6,9,0,8
1,0,2,2,4,4,4,3,4,3,5,3,5,0,18,20,60,60,6,2,2,94,13,11,24,11,0,0,0,4,4,0,4,2,3,6,1,1,0,3,3,2,2,9,3,8,1,9
1,0,2,2,4,4,4,2,4,4,5,1,5,0,20,20,50,50,8,2,2,85,24,38,62,8,1,1,0,26,4,0,5,0,2,19,0,1,0,3,3,2,4,6,2,4,0,2
1,0,1,2,4,2,4,4,2,4,4,4,5,0,20,9,60,70,7,3,3,90,30,65,95,27,0,0,0,13,7,0,15,0,0,10,5,1,0,3,3,2,3,4,6,7,0,3
1,0,4,2,2,1,5,3,5,4,5,2,5,2,18,5,65,70,8,1,2,93,18,20,38,18,4,4,0,13,13,0,4,0,2,14,0,0,1,3,3,2,2,7,5,7,0,6
1,0,2,2,4,4,4,4,5,5,5,4,5,2,7,0,65,40,7,3,3,96,16,12,28,11,0,0,7,2,1,0,10,0,0,4,2,0,2,3,3,2,3,5,7,5,0,5
1,0,1,2,5,4,4,4,4,5,5,5,5,60,20,20,20,20,10,2,2,93,4,6,10,0,0,0,0,4,0,0,0,0,0,4,0,1,0,3,3,2,4,8,6,9,0,9
1,0,1,2,5,4,5,5,5,5,5,5,5,3,10,0,50,75,7,3,3,96,2,3,5,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,3,2,2,6,5,9,0,10
1,0,4,2,4,4,4,4,5,4,5,4,5,10,15,10,60,50,5,3,3,85,12,19,31,17,0,0,0,0,0,0,12,0,1,0,0,0,1,3,3,2,2,9,7,11,0,7
1,0,1,2,5,1,3,2,5,4,5,1,5,0,9,50,25,25,9,4,3,95,75,108,183,0,0,0,2,98,0,0,0,0,1,75,0,1,0,3,2,3,4,4,3,6,0,5
1,0,2,2,4,2,4,4,5,4,5,2,5,2,20,20,30,20,7,3,3,94,35,66,101,23,0,0,5,40,0,0,10,0,0,20,5,2,0,3,2,3,3,8,5,7,0,5
1,0,2,2,4,3,4,4,4,5,4,3,5,5,7,10,50,35,5,3,3,93,14,52,66,31,4,4,0,29,14,0,4,0,2,10,0,2,1,3,2,3,4,9,6,11,2,8
1,0,1,2,4,1,4,1,5,5,5,1,2,30,9,50,25,25,3,2,2,96,3,3,6,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,3,4,6,5,8,0,10
1,0,1,2,3,2,3,4,3,3,4,4,5,24,9,31,70,70,7,3,3,96,2,15,17,12,3,3,1,9,6,0,1,0,3,1,0,2,3,3,2,3,4,10,5,11,0,9
1,0,1,2,5,3,4,5,5,4,5,4,5,1,10,5,65,85,2,2,2,92,10,16,26,0,0,0,3,15,0,0,0,0,1,10,0,1,0,3,2,3,3,10,5,7,2,3
1,0,1,2,5,3,5,5,5,5,5,3,5,0,12,10,80,75,6,3,3,90,21,3,24,3,0,0,0,1,1,0,0,1,1,20,0,0,0,3,2,3,3,5,4,9,1,5
1,0,2,2,4,4,4,4,5,5,5,4,5,3,12,10,35,50,9,3,3,92,6,12,18,9,0,0,0,5,2,0,3,0,0,3,0,1,0,3,2,3,4,7,6,6,0,4
1,0,2,2,5,4,4,4,5,5,5,4,5,2,25,45,15,10,7,3,3,92,19,24,43,24,0,0,11,15,15,0,5,3,1,10,1,1,0,3,2,3,3,7,5,7,2,1
1,0,1,2,5,4,4,5,4,5,5,4,5,11,10,10,65,80,6,3,3,95,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,6,5,9,1,10
1,0,2,2,4,4,4,4,5,4,5,5,5,2,9,25,50,50,8,3,3,95,8,22,30,6,0,0,2,12,2,0,2,0,1,6,0,0,0,3,2,3,4,8,4,7,0,4
1,0,1,2,4,3,4,5,5,5,5,4,5,1,10,10,70,70,6,3,3,95,5,9,14,3,1,1,1,5,2,0,1,1,0,2,1,1,0,3,2,3,2,7,6,10,1,7
1,0,1,2,4,4,4,4,4,5,4,4,5,0,13,8,25,25,8,4,3,95,37,48,85,14,0,0,0,27,0,0,12,1,0,24,0,0,1,3,2,3,2,9,4,7,0,8
1,0,1,2,4,2,3,4,4,4,5,2,4,0,19,20,50,60,2,2,3,95,7,30,37,4,1,0,0,15,4,0,0,2,2,5,0,0,2,3,2,3,4,6,4,10,1,6
1,0,1,2,5,4,4,2,5,2,5,4,5,17,20,8,70,95,7,4,3,96,6,4,10,0,0,0,0,2,0,0,0,0,5,6,0,0,0,3,2,3,3,10,6,12,2,10
1,0,1,2,5,2,3,4,4,2,5,4,5,5,15,10,60,60,8,2,3,94,12,23,35,20,1,1,0,16,16,0,2,0,0,10,0,0,2,3,2,3,3,11,6,10,1,10
1,0,3,2,5,2,4,4,5,5,5,3,5,0,8,17,60,60,7,3,3,95,9,18,27,6,0,0,2,14,2,0,0,0,2,9,0,1,0,3,2,3,2,6,7,8,2,3
1,0,1,2,4,2,4,4,4,4,4,3,5,4,8,20,30,40,5,4,3,93,9,8,17,0,0,0,0,2,0,0,2,0,0,5,2,2,0,3,2,3,3,6,6,9,0,6
1,0,1,2,4,3,4,4,4,5,5,2,4,1,10,25,25,25,6,3,3,98,28,98,126,23,0,0,0,30,0,0,15,0,0,10,3,0,0,3,2,3,2,6,3,6,0,6
0,0,1,2,4,4,4,3,4,3,4,2,5,12,16,20,30,60,9,4,3,90,15,20,35,19,0,0,4,8,8,0,5,5,0,5,0,1,0,3,2,3,3,9,5,11,0,5
1,0,1,2,4,3,3,4,3,5,4,4,5,1,11,10,70,75,7,3,3,96,6,16,22,7,0,0,0,4,2,4,0,0,0,2,0,0,1,3,2,3,1,8,7,9,1,6
1,0,2,2,4,3,4,4,5,5,5,3,5,1,15,20,25,25,7,3,3,95,13,32,45,32,0,0,0,23,23,0,0,3,0,10,0,1,0,3,2,3,2,7,5,9,1,3
1,0,2,2,4,1,4,2,4,2,4,1,2,10,5,60,40,35,7,2,2,85,23,32,55,1,0,0,8,27,0,0,0,0,0,23,0,1,0,3,2,3,4,10,8,11,0,10
1,0,1,2,5,4,5,4,5,5,5,3,5,0,11,0,70,90,9,3,3,95,12,23,35,23,0,0,0,10,10,0,0,0,0,10,2,1,0,3,2,3,2,8,7,5,0,2
1,0,1,2,4,4,4,5,5,4,5,4,5,1,10,5,95,95,7,3,3,90,3,6,9,1,0,0,0,3,0,0,0,0,0,3,0,0,1,3,2,3,2,6,4,10,0,4
1,0,1,2,4,4,5,4,5,5,5,4,5,34,12,20,50,70,4,3,3,93,3,8,11,7,0,0,0,5,4,0,0,0,0,3,0,1,0,3,2,3,3,6,5,11,0,3
1,0,1,2,5,3,4,2,4,5,5,2,4,5,4,20,40,60,7,2,3,90,21,51,72,22,0,0,1,31,10,0,1,0,1,18,2,1,0,3,2,3,4,11,7,8,0,6
1,0,1,2,4,3,4,4,5,5,5,2,5,0,9,25,50,60,8,3,3,97,20,7,27,2,0,0,0,4,0,0,4,0,0,15,1,1,0,3,2,3,4,10,6,7,0,6
1,0,1,2,5,2,4,4,4,4,5,3,5,0,11,15,32,85,8,3,3,92,12,26,38,2,10,0,0,24,0,0,2,0,0,10,0,0,1,3,2,3,2,8,4,5,0,5
1,0,1,2,4,3,4,4,4,3,5,3,4,3,18,10,50,75,7,2,2,95,15,43,58,4,0,0,0,20,2,0,4,1,0,10,0,0,3,3,2,3,4,9,7,7,0,7
1,0,4,2,4,3,4,5,4,5,4,4,5,0,21,10,75,80,9,3,3,95,13,19,32,19,0,0,0,10,10,3,0,0,0,9,1,1,2,3,2,3,1,9,6,8,2,10
1,0,1,2,4,1,5,4,5,5,5,3,5,0,25,40,30,25,6,3,3,94,4,8,12,1,0,0,0,7,0,0,0,0,0,4,0,2,0,3,2,3,3,7,5,11,2,10
1,0,1,2,4,4,5,5,5,4,5,5,5,4,12,15,30,80,5,3,3,96,13,13,26,0,0,0,3,12,0,0,0,0,0,13,0,1,0,3,2,3,3,8,5,14,2,10
1,0,2,2,4,3,4,5,4,5,5,5,5,2,14,5,65,85,7,3,3,94,9,23,32,23,0,0,0,8,8,0,3,2,0,4,0,0,1,3,2,3,2,9,6,11,1,10
1,0,1,2,4,4,4,4,5,5,5,4,5,6,13,12,63,93,6,3,3,95,28,44,72,20,0,0,4,23,5,0,3,2,0,23,0,6,0,3,2,3,3,8,5,13,2,10
1,0,1,2,5,4,4,4,5,5,5,4,5,15,20,10,80,80,4,3,3,96,7,11,18,2,1,0,0,5,1,0,0,1,0,5,1,1,0,3,2,3,4,9,4,8,2,10
1,0,1,2,4,4,5,4,5,5,5,5,5,7,7,6,70,88,9,3,3,95,3,23,26,4,0,0,0,15,3,0,0,0,2,3,0,0,0,3,2,3,4,10,8,8,0,10
1,0,1,2,4,4,5,5,5,5,5,5,5,15,13,3,65,60,6,3,3,97,14,14,28,0,0,0,1,12,0,0,0,2,0,12,0,1,0,3,2,3,3,10,5,10,0,8
1,0,2,2,4,4,5,4,4,5,5,4,5,8,15,5,55,60,9,4,3,97,8,29,37,10,1,1,3,6,3,0,2,1,0,5,0,0,1,3,2,3,4,8,4,6,2,6
1,0,1,2,4,4,4,4,4,5,4,4,5,1,11,5,60,89,8,3,3,95,20,18,38,7,2,2,0,17,6,0,0,0,0,20,0,1,0,3,2,3,3,10,8,14,1,10
1,0,1,2,4,1,3,2,4,4,5,4,5,1,14,0,75,34,8,2,3,90,3,9,12,6,0,0,0,4,1,0,0,2,1,1,0,2,0,3,2,3,2,8,5,6,1,2
1,0,1,2,2,2,5,4,5,4,5,2,4,5,15,5,65,80,7,3,3,92,10,26,36,3,15,0,0,25,3,0,0,0,0,10,0,1,0,3,2,3,3,5,3,7,0,2
